Image,Name,Form,Rarity,Level,Health,Damage,Range,KB,Speed,DPS,Target,Time Between Attacks,Atk. Animation,Recharging Time,Cost,Enemy Types,Ability
https://onestoppress.com/images/428-3_square.png ,Cat Quest Heroes,TRUE,Uber Super Rare,30,71400,25500,350,3,15,2822,Area,9.03,2.1,71.2,3450,"Red, Floating, Black, Relic","Against red, black, floating, relic:Weaken(100% chance to weaken by 50% for 5.0s)General Abilities:Critical(3% chance of a critical hit)Long Distance(Effective range 200~575)Not affected by:Curse"
https://onestoppress.com/images/429-1_square.png ,Souma Cat,Normal,Rare,30,12240,3400,300,3,10,734,Single,4.67,1.37,16.27,600,,General Abilities:Wave attack(100% chance to perform a Lv.3 Shockwave attack (Range: 732))
https://onestoppress.com/images/429-2_square.png ,Stylish Souma Cat,Evolved,Rare,30,12240,3400,300,3,10,734,Single,4.67,1.37,16.27,600,,General Abilities:Wave attack(100% chance to perform a Lv.3 Shockwave attack (Range: 732))
https://onestoppress.com/images/430-1_square.png ,Otaku Geek Cat,Normal,Super Rare,30,3400,6800,1000,1,4,850,Single,8.03,2.4,157.87,3750,"Red, Floating, Black, Angel, Alien, Zombie, Relic, Aku, White","Against white, red, black, floating, angel, alien, zombie, relic, aku:Weaken(100% chance to weaken by 50% for 2.67s)General Abilities:Long Distance(Effective range 800~1200)"
https://onestoppress.com/images/430-2_square.png ,Hacker Geek Cat,Evolved,Super Rare,30,3400,6800,1000,1,4,850,Area,8.03,2.4,157.87,3750,"Red, Floating, Black, Angel, Alien, Zombie, Relic, Aku, White","Against white, red, black, floating, angel, alien, zombie, relic, aku:Weaken(100% chance to weaken by 50% for 2.67s)General Abilities:Long Distance(Effective range 800~1200)"
https://onestoppress.com/images/431-1_square.png ,Gude-Cat Machine,Normal,Uber Super Rare,30,136000,68000,190,1,9,9574,Area,7.1,3.07,71.2,3450,"Floating, Metal","Against floating, metal:Resistant(only takes 0.25x damage)Freeze(100% chance to freeze for 4.0s)"
https://onestoppress.com/images/431-2_square.png ,Gude-Cat Machine - Egg,Evolved,Uber Super Rare,30,136000,68000,190,1,9,9574,Area,7.1,3.07,71.2,3450,"Floating, Metal","Against floating, metal:Resistant(only takes 0.25x damage)Freeze(100% chance to freeze for 4.0s)"
https://onestoppress.com/images/432-1_square.png ,Detective Vigler,Normal,Uber Super Rare,30,47600,30600,360,6,15,2938,Area,10.43,4,97.87,4410,"Floating, Alien","Against floating, alien:Freeze(50% chance to freeze for 5.0s)General Abilities:Wave attack(100% chance to perform a Lv.3 Shockwave attack (Range: 732))"
https://onestoppress.com/images/432-2_square.png ,Inspector Gabriel,Evolved,Uber Super Rare,30,47600,30600,360,6,15,2938,Area,10.43,4,97.87,4410,"Alien, Zombie","Against alien, zombie:Freeze(50% chance to freeze for 5.0s)General Abilities:Zombie Killer(Stops zombies from reviving)Wave attack(100% chance to perform a Lv.3 Shockwave attack (Range: 732))"
https://onestoppress.com/images/432-3_square.png ,Section Chief Gravicci,TRUE,Uber Super Rare,30,47600,30600,360,6,15,3162,Area,9.7,3.33,97.87,4410,Zombie,"Against zombie:Strong(inflicts 1.5x damage, takes only 0.5x damage)Freeze(100% chance to freeze for 5.0s)General Abilities:Zombie Killer(Stops zombies from reviving)Wave attack(100% chance to perform a Lv.3 Shockwave attack (Range: 732))"
https://onestoppress.com/images/432-4_square.png ,Arcane Commissioner Gravicci,Ultra,Uber Super Rare,30,61200,30600,360,6,19,3264,Area,9.37,2.33,97.87,4410,Zombie,"Against zombie:Strong(inflicts 1.5x damage, takes only 0.5x damage)Freeze(100% chance to freeze for 5.0s)General Abilities:Zombie Killer(Stops zombies from reviving)Wave attack(100% chance to perform a Lv.5 Shockwave attack (Range: 0))Sage Slayer(inflicts 1.2x damage, takes only 0.5x damage, ignores enemy debuff resistance)Not affected by:Wave"
https://onestoppress.com/images/435-1_square.png ,White Swordsman Cat,Normal,Special,30,5950,170,110,1,8,82,Single,1.93,0.37,2,150,Zombie,Against zombie:Resistant(only takes 0.25x damage)
https://onestoppress.com/images/435-2_square.png ,Black Swordsman Cat,Evolved,Special,30,5950,170,110,1,8,82,Single,1.93,0.37,2,150,Zombie,Against zombie:Resistant(only takes 0.25x damage)
https://onestoppress.com/images/436-1_square.png ,Li'l Valkyrie,Normal,Uber Super Rare,30,35700,49300,345,2,32,11458,Area,4.3,1.2,51.2,4200,Zombie,"General Abilities:Zombie Killer(Stops zombies from reviving)Barrier Breaker(30% chance of breaking enemy barriers)Not affected by:Weaken,Freeze,Slow,Knockback,Curse,Warp,Wave"
https://onestoppress.com/images/436-2_square.png ,Wind Dancer Valkyrie,Evolved,Uber Super Rare,30,35700,49300,345,2,32,11458,Area,4.3,1.2,51.2,4200,Zombie,"General Abilities:Zombie Killer(Stops zombies from reviving)Barrier Breaker(30% chance of breaking enemy barriers)Not affected by:Weaken,Freeze,Slow,Knockback,Curse,Warp,Wave"
https://onestoppress.com/images/437-1_square.png ,Nobiluga,Normal,Uber Super Rare,30,8500,2550,140,5,4,938,Single,2.73,0.43,24.53,4500,,
https://onestoppress.com/images/437-2_square.png ,Nobilan Pasalan,Evolved,Uber Super Rare,30,30600,40800,500,1,4,2856,Area,14.3,1.57,324.53,4500,,"General Abilities:Long Distance(Effective range 400~1000)Multi-hit attack(Attacks twice consecutively)Not affected by:Weaken,Freeze,Slow,Knockback,Curse,Warp,Wave"
https://onestoppress.com/images/437-3_square.png ,Mystican Pasalan,TRUE,Uber Super Rare,30,30600,40800,500,1,4,2856,Area,14.3,5.27,191.2,2250,,"General Abilities:Long Distance(Effective range 400~1000)Multi-hit attack(Attacks twice consecutively)Not affected by:Weaken,Freeze,Slow,Knockback,Curse,Warp,Wave"
https://onestoppress.com/images/438-1_square.png ,Cat God the Great,Normal,Special,30,25500,52020,350,1,3,1394,Area,37.3,3,287.47,3333,"Red, Floating, Black, Angel, Alien, Zombie, Relic, Aku, White","Against white, red, black, floating, angel, alien, zombie, relic, aku:Knockback(100% chance of knockback)General Abilities:Omni Strike(Effective range -850~850)Multi-hit attack(Attacks thrice consecutively)"
https://onestoppress.com/images/438-2_square.png ,Cat God the Awesome,Evolved,Special,30,25500,52020,350,1,3,1394,Area,37.3,3,287.47,3333,"Red, Floating, Black, Angel, Alien, Zombie, Relic, Aku, White","Against white, red, black, floating, angel, alien, zombie, relic, aku:Knockback(100% chance of knockback)General Abilities:Omni Strike(Effective range -850~850)Multi-hit attack(Attacks thrice consecutively)"
https://onestoppress.com/images/438-3_square.png ,Cat God the Golden,TRUE,Special,30,25758,52020,350,1,3,1394,Area,37.3,3,287.47,3333,"Red, Floating, Black, Angel, Alien, Zombie, Relic, Aku, White","Against white, red, black, floating, angel, alien, zombie, relic, aku:Knockback(100% chance of knockback)General Abilities:Extra money(2x money gained from defeated enemies)Omni Strike(Effective range -850~850)Multi-hit attack(Attacks thrice consecutively)"
https://onestoppress.com/images/439-1_square.png ,Waverider Kuu,Normal,Uber Super Rare,30,30600,34000,400,5,12,3094,Area,10.97,2,131.2,4200,"Floating, Zombie","Against floating, zombie:Strong(inflicts 1.5x damage, takes only 0.5x damage)General Abilities:Zombie Killer(Stops zombies from reviving)"
https://onestoppress.com/images/439-2_square.png ,"Waverider Kuu, type γ",Evolved,Uber Super Rare,30,56100,47600,400,5,12,4338,Area,10.97,2,131.2,4200,"Floating, Zombie","Against floating, zombie:Strong(inflicts 1.5x damage, takes only 0.5x damage)General Abilities:Zombie Killer(Stops zombies from reviving)"
https://onestoppress.com/images/440-1_square.png ,Empress Chronos,Normal,Uber Super Rare,30,34000,27200,450,3,8,2638,Area,10.3,4.67,124.53,4050,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Freeze(100% chance to freeze for 1.0s)General Abilities:Long Distance(Effective range 300~700)Multi-hit attack(Attacks thrice consecutively)Not affected by:Freeze"
https://onestoppress.com/images/440-2_square.png ,Chronos the Infinite,Evolved,Uber Super Rare,30,45900,35530,450,3,8,3454,Area,10.3,4.67,124.53,4050,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Freeze(100% chance to freeze for 1.0s)General Abilities:Long Distance(Effective range 300~700)Multi-hit attack(Attacks thrice consecutively)Not affected by:Freeze"
https://onestoppress.com/images/440-3_square.png ,Almighty Chronos,TRUE,Uber Super Rare,30,51000,39086,450,3,8,3794,Area,10.3,4.67,124.53,4050,"Red, Floating, Black, Metal, Angel, Alien, Zombie, Relic, Aku","Against red, black, floating, metal, angel, alien, zombie, relic, aku:Freeze(100% chance to freeze for 1.0s)General Abilities:Long Distance(Effective range 300~700)Multi-hit attack(Attacks thrice consecutively)Not affected by:Freeze,Warp"
https://onestoppress.com/images/441-1_square.png ,Bebe,Normal,Uber Super Rare,30,17680,8670,350,4,9,2094,Area,4.13,0.83,17.87,1200,"Alien, Zombie","Against alien, zombie:Weaken(100% chance to weaken by 50% for 2.0s)General Abilities:Zombie Killer(Stops zombies from reviving)Witch Killer(inflicts 5x damage, takes only 0.1x damage from Witch enemies)Not affected by:Warp"
https://onestoppress.com/images/441-2_square.png ,Nagisa & Cat,Evolved,Uber Super Rare,30,42840,34680,450,6,12,5114,Area,6.77,2.4,97.87,3900,"Alien, Zombie","Against alien, zombie:Weaken(100% chance to weaken by 50% for 6.0s)General Abilities:Zombie Killer(Stops zombies from reviving)Witch Killer(inflicts 5x damage, takes only 0.1x damage from Witch enemies)Not affected by:Warp"
https://onestoppress.com/images/441-3_square.png ,Law of Cycles Nagisa,TRUE,Uber Super Rare,30,42840,38080,450,6,12,5406,Area,7.03,2.67,97.87,3900,"Alien, Zombie","Against alien, zombie:Weaken(100% chance to weaken by 50% for 6.0s)Dodge(30% chance to dodge for 2.0s)General Abilities:Zombie Killer(Stops zombies from reviving)Barrier Breaker(30% chance of breaking enemy barriers)Witch Killer(inflicts 5x damage, takes only 0.1x damage from Witch enemies)Multi-hit attack(Attacks thrice consecutively)Not affected by:Warp"
https://onestoppress.com/images/442-1_square.png ,D'arktanyan,Normal,Uber Super Rare,30,61200,13600,340,5,24,3373,Area,4.03,1.5,91.2,4350,White,"Against white:Massive Damage(inflicts 3.0x damage)General Abilities:Strengthen(attack power increases by 100% at 60% health)Long Distance(Effective range 200~550)Not affected by:Warp,Wave"
https://onestoppress.com/images/442-2_square.png ,Valiant D'arktanyan,Evolved,Uber Super Rare,30,91800,18700,340,5,30,5046,Area,3.7,1.17,91.2,4350,White,"Against white:Massive Damage(inflicts 3.0x damage)General Abilities:Strengthen(attack power increases by 100% at 60% health)Long Distance(Effective range 200~550)Not affected by:Warp,Wave"
https://onestoppress.com/images/443-1_square.png ,Lone Cat and Kitten,Normal,Rare,30,10200,3400,300,1,15,734,Single,4.67,0.77,39.2,810,White,"Against white:Resistant(only takes 0.25x damage)Freeze(100% chance to freeze for 1.0s)Knockback(100% chance of knockback)Not affected by:Weaken,Freeze,Slow,Knockback,Warp"
https://onestoppress.com/images/443-2_square.png ,Vendor Cat and Kitten,Evolved,Rare,30,13600,5100,300,1,15,1088,Single,4.67,0.77,39.2,810,White,"Against white:Resistant(only takes 0.25x damage)Freeze(100% chance to freeze for 1.0s)Knockback(100% chance of knockback)Not affected by:Weaken,Freeze,Slow,Knockback,Warp"
https://onestoppress.com/images/443-3_square.png ,Tourist Cat,TRUE,Rare,30,17000,5100,300,1,15,1088,Single,4.67,0.77,39.2,810,White,"Against white:Resistant(only takes 0.25x damage)Freeze(100% chance to freeze for 2.0s)Knockback(100% chance of knockback)Not affected by:Weaken,Freeze,Slow,Knockback,Warp"
https://onestoppress.com/images/444-1_square.png ,Driller Cat,Normal,Super Rare,30,6120,5440,460,3,10,884,Single,6.1,0.53,71.2,1200,White,Against white:Weaken(100% chance to weaken by 10% for 3.0s)General Abilities:Long Distance(Effective range 350~650)
https://onestoppress.com/images/444-2_square.png ,Power Driller Cat,Evolved,Super Rare,30,7650,6800,460,3,10,1122,Single,6.1,0.53,71.2,1200,White,Against white:Weaken(100% chance to weaken by 10% for 3.0s)General Abilities:Long Distance(Effective range 350~650)
https://onestoppress.com/images/444-3_square.png ,Neo Driller Cat,TRUE,Super Rare,30,7650,6800,460,3,10,1986,Single,3.43,0.53,71.2,1200,White,"Against white:Strong(inflicts 1.5x damage, takes only 0.5x damage)Weaken(100% chance to weaken by 10% for 3.0s)General Abilities:Long Distance(Effective range 350~650)"
https://onestoppress.com/images/445-1_square.png ,Piledriver Cat,Normal,Super Rare,30,8840,10710,300,2,6,1346,Area,8,2.23,57.87,1500,Zombie,Against zombie:Resistant(only takes 0.25x damage)Knockback(100% chance of knockback)General Abilities:Zombie Killer(Stops zombies from reviving)Omni Strike(Effective range -600~300)Multi-hit attack(Attacks thrice consecutively)
https://onestoppress.com/images/445-2_square.png ,Power Piledriver Cat,Evolved,Super Rare,30,11220,14280,300,2,6,1782,Area,8,2.23,57.87,1500,Zombie,Against zombie:Resistant(only takes 0.25x damage)Knockback(100% chance of knockback)General Abilities:Zombie Killer(Stops zombies from reviving)Omni Strike(Effective range -600~300)Multi-hit attack(Attacks thrice consecutively)
https://onestoppress.com/images/445-3_square.png ,Neo Piledriver Cat,TRUE,Super Rare,30,11220,17850,300,2,6,2230,Area,8,2.23,41.2,1500,Zombie,Against zombie:Resistant(only takes 0.25x damage)Knockback(100% chance of knockback)General Abilities:Zombie Killer(Stops zombies from reviving)Omni Strike(Effective range -600~300)Multi-hit attack(Attacks thrice consecutively)
https://onestoppress.com/images/446-1_square.png ,Cutter Cat,Normal,Super Rare,30,4080,3400,170,1,50,850,Area,4.03,0.03,41.2,750,Red,Against red:Massive Damage(inflicts 3.0x damage)General Abilities:Strengthen(attack power increases by 400% at 1% health)Survive(100% chance to survive a lethal strike)Not affected by:Weaken
https://onestoppress.com/images/446-2_square.png ,Power Cutter Cat,Evolved,Super Rare,30,5100,4250,170,1,50,1054,Area,4.03,0.03,41.2,750,Red,Against red:Massive Damage(inflicts 3.0x damage)General Abilities:Strengthen(attack power increases by 400% at 1% health)Survive(100% chance to survive a lethal strike)Not affected by:Weaken
https://onestoppress.com/images/446-3_square.png ,Neo Cutter Cat,TRUE,Super Rare,30,5100,5100,170,1,50,1258,Area,4.03,0.03,41.2,750,Red,"Against red:Massive Damage(inflicts 3.0x damage)General Abilities:Strengthen(attack power increases by 400% at 1% health)Survive(100% chance to survive a lethal strike)Not affected by:Weaken,Wave"
https://onestoppress.com/images/447-1_square.png ,Backhoe Cat,Normal,Super Rare,30,18360,2448,350,3,15,714,Single,3.47,2,28.87,1500,Metal,Against metal:Attacks onlymetalGeneral Abilities:Critical(15% chance of a critical hit)Extra money(2x money gained from defeated enemies)
https://onestoppress.com/images/447-2_square.png ,Power Backhoe Cat,Evolved,Super Rare,30,22950,3060,350,3,15,884,Single,3.47,2,28.87,1500,Metal,Against metal:Attacks onlymetalGeneral Abilities:Critical(15% chance of a critical hit)Extra money(2x money gained from defeated enemies)
https://onestoppress.com/images/447-3_square.png ,Neo Backhoe Cat,TRUE,Super Rare,30,22950,3060,350,3,15,884,Single,3.47,2,28.87,1500,Metal,Against metal:Attacks onlymetalGeneral Abilities:Critical(15% chance of a critical hit)Extra money(2x money gained from defeated enemies)Surge Attacks(50% chance to perform Surge Attacks for 0.67s (Range: 200~900))
https://onestoppress.com/images/448-1_square.png ,Miter Saw Cat,Normal,Super Rare,30,13600,1020,180,1,12,3400,Single,0.3,0.03,24.53,1200,Alien,Against alien:Resistant(only takes 0.25x damage)Massive Damage(inflicts 3.0x damage)Not affected by:Warp
https://onestoppress.com/images/448-2_square.png ,Power Saw Cat,Evolved,Super Rare,30,17000,1190,180,1,12,3958,Single,0.3,0.03,24.53,1200,Alien,Against alien:Resistant(only takes 0.25x damage)Massive Damage(inflicts 3.0x damage)Not affected by:Warp
https://onestoppress.com/images/448-3_square.png ,Neo Saw Cat,TRUE,Super Rare,30,25500,1360,180,1,12,4542,Single,0.3,0.03,24.53,1200,Alien,Against alien:Resistant(only takes 0.25x damage)Massive Damage(inflicts 3.0x damage)General Abilities:Barrier Breaker(20% chance of breaking enemy barriers)Not affected by:Warp
https://onestoppress.com/images/449-1_square.png ,Musashi Miyamoto,Normal,Legendary Rare,30,82960,20366,400,4,10,9262,Single,2.2,0.3,91.2,4275,Black,Against black:Resistant(only takes 0.25x damage)Insane Damage(inflicts 5.0x damage)General Abilities:Multi-hit attack(Attacks twice consecutively)
https://onestoppress.com/images/449-2_square.png ,Wargod Miyamoto,Evolved,Legendary Rare,30,82960,20366,400,4,10,9262,Single,2.2,0.3,91.2,4275,Black,Against black:Resistant(only takes 0.25x damage)Insane Damage(inflicts 5.0x damage)General Abilities:Multi-hit attack(Attacks twice consecutively)
https://onestoppress.com/images/449-3_square.png ,Immortal Miyamoto,TRUE,Legendary Rare,30,94860,25296,400,4,10,11492,Single,2.2,1.07,91.2,4275,Black,"Against black:Resistant(only takes 0.25x damage)Insane Damage(inflicts 5.0x damage)General Abilities:Multi-hit attack(Attacks twice consecutively)Colossus Slayer(inflicts 1.6x damage, takes only 0.7x damage)Not affected by:Weaken,Slow"
https://onestoppress.com/images/450-1_square.png ,Headmistress Jeanne,Normal,Legendary Rare,30,54400,11220,400,4,20,3876,Area,2.9,1.6,116.53,4830,"Red, Floating","Against red, floating:Insane Damage(inflicts 5.0x damage)General Abilities:Long Distance(Effective range 200~550)"
https://onestoppress.com/images/450-2_square.png ,Headmistress Jeanne ψ,Evolved,Legendary Rare,30,54400,11220,400,4,20,3876,Area,2.9,1.6,116.53,4830,"Red, Floating","Against red, floating:Insane Damage(inflicts 5.0x damage)General Abilities:Long Distance(Effective range 200~550)"
https://onestoppress.com/images/451-1_square.png ,High Lord Babel,Normal,Legendary Rare,30,255000,85000,390,2,8,7086,Area,12,3.77,157.87,6750,"Red, Floating","Against red, floating:Insanely Tough(only takes 0.17x damage)Not affected by:Freeze,Slow"
https://onestoppress.com/images/451-2_square.png ,Babel the Darkflame,Evolved,Legendary Rare,30,255000,85000,390,2,8,7086,Area,12,3.77,157.87,6750,"Red, Floating","Against red, floating:Insanely Tough(only takes 0.17x damage)Not affected by:Freeze,Slow"
https://onestoppress.com/images/451-3_square.png ,God-Emperor Babel,TRUE,Legendary Rare,30,306000,85000,390,2,8,7086,Area,12,3.77,157.87,6750,"Red, Floating","Against red, floating:Insanely Tough(only takes 0.17x damage)General Abilities:Colossus Slayer(inflicts 1.6x damage, takes only 0.7x damage)Not affected by:Freeze,Slow,Knockback,Toxic"
https://onestoppress.com/images/452-1_square.png ,Ushiwakamaru,Normal,Legendary Rare,30,16830,9690,250,2,12,2686,Area,3.6,0.77,5.87,825,Angel,Against angel:Resistant(only takes 0.25x damage)Insane Damage(inflicts 5.0x damage)
https://onestoppress.com/images/452-2_square.png ,Colossal Benkei,Evolved,Legendary Rare,30,127500,52700,450,3,7,6324,Area,8.33,2.17,157.87,6000,Angel,Against angel:Resistant(only takes 0.25x damage)Insane Damage(inflicts 5.0x damage)
https://onestoppress.com/images/453-1_square.png ,Primordial Cat,Normal,Rare,30,11050,136,140,1,10,102,Single,1.23,0.27,5.2,105,"Metal, Relic","Against metal, relic:Resistant(only takes 0.25x damage)Not affected by:Curse"
https://onestoppress.com/images/453-2_square.png ,Modern Cat,Evolved,Rare,30,11050,136,140,1,10,102,Single,1.23,0.27,5.2,105,"Metal, Relic","Against metal, relic:Resistant(only takes 0.25x damage)Not affected by:Curse"
https://onestoppress.com/images/453-3_square.png ,Future Cat,TRUE,Rare,30,11050,136,140,1,10,122,Single,1.2,0.37,5.2,105,"Metal, Relic","Against metal, relic:Insanely Tough(only takes 0.17x damage)Not affected by:Curse"
https://onestoppress.com/images/454-1_square.png ,Kitaro,Normal,Special,30,11900,2380,325,3,9,714,Single,3.37,0.13,71.2,450,Zombie,Against zombie:Massive Damage(inflicts 3.0x damage)General Abilities:Zombie Killer(Stops zombies from reviving)
https://onestoppress.com/images/454-2_square.png ,GeGeGe no Kitaro,Evolved,Special,30,11900,2978,350,3,11,714,Single,4.17,0.47,71.2,450,Zombie,Against zombie:Massive Damage(inflicts 3.0x damage)General Abilities:Zombie Killer(Stops zombies from reviving)
https://onestoppress.com/images/455-1_square.png ,Medama-Oyaji,Normal,Special,30,12240,1686,210,4,8,612,Single,2.77,0.8,61.2,315,Zombie,Against zombie:Weaken(100% chance to weaken by 50% for 5.0s)General Abilities:Critical(4% chance of a critical hit)Zombie Killer(Stops zombies from reviving)
https://onestoppress.com/images/455-2_square.png ,Nyuuyoku-Oyaji,Evolved,Special,30,12240,1686,210,4,8,612,Single,2.77,0.6,61.2,315,Zombie,Against zombie:Weaken(100% chance to weaken by 50% for 5.0s)General Abilities:Critical(4% chance of a critical hit)Zombie Killer(Stops zombies from reviving)
https://onestoppress.com/images/456-1_square.png ,Wonder MOMOCO,Normal,Legendary Rare,30,68000,61200,375,2,13,9132,Area,6.7,0.93,124.53,4500,"Red, Black, Angel","Against red, black, angel:Freeze(100% chance to freeze for 2.0s)General Abilities:Wave attack(100% chance to perform a Lv.8 Shockwave attack (Range: 1732))Multi-hit attack(Attacks thrice consecutively)Not affected by:Wave"
https://onestoppress.com/images/456-2_square.png ,Cutie MOMOCO,Evolved,Legendary Rare,30,68000,61200,375,2,13,9132,Area,6.7,0.93,124.53,4500,"Red, Black, Angel","Against red, black, angel:Freeze(100% chance to freeze for 2.0s)General Abilities:Wave attack(100% chance to perform a Lv.8 Shockwave attack (Range: 1732))Multi-hit attack(Attacks thrice consecutively)Not affected by:Wave"
https://onestoppress.com/images/457-1_square.png ,Sakura Matou,Normal,Uber Super Rare,30,91800,28900,350,4,8,4094,Area,7.07,1.23,111.2,4200,"Black, Alien, Zombie","Against black, alien, zombie:Resistant(only takes 0.25x damage)General Abilities:Zombie Killer(Stops zombies from reviving)Not affected by:Wave"
https://onestoppress.com/images/457-2_square.png ,Sakura Matou CC,Evolved,Uber Super Rare,30,122400,35700,350,4,8,5046,Area,7.07,1.23,111.2,4200,"Black, Alien, Zombie","Against black, alien, zombie:Resistant(only takes 0.25x damage)General Abilities:Zombie Killer(Stops zombies from reviving)Not affected by:Wave"
https://onestoppress.com/images/457-3_square.png ,Dark Sakura CC,TRUE,Uber Super Rare,30,122400,35700,350,4,8,6222,Area,5.73,1.17,111.2,4200,"Black, Alien, Zombie","Against black, alien, zombie:Resistant(only takes 0.25x damage)General Abilities:Zombie Killer(Stops zombies from reviving)Corpse KillerNot affected by:Freeze,Wave"
https://onestoppress.com/images/458-1_square.png ,Shirou the Cat,Normal,Special,30,12750,2210,170,3,10,1142,Single,1.93,1.2,8.87,540,Black,"Against black:Strong(inflicts 1.5x damage, takes only 0.5x damage)"
https://onestoppress.com/images/458-2_square.png ,Novice Mage Shirou Cat,Evolved,Special,30,12750,2210,170,3,10,1142,Single,1.93,1.2,8.87,540,Black,"Against black:Strong(inflicts 1.5x damage, takes only 0.5x damage)"
https://onestoppress.com/images/459-1_square.png ,Archer the Cat,Normal,Rare,30,11220,2040,275,3,10,680,Single,3.03,0.87,12.53,600,,Not affected by:Wave
https://onestoppress.com/images/459-2_square.png ,Heroic Spirit Archer Cat,Evolved,Rare,30,11220,2040,275,3,10,680,Single,3.03,0.87,12.53,600,,General Abilities:Long Distance(Effective range 200~350)Not affected by:Wave
https://onestoppress.com/images/460-1_square.png ,Rider the Cat,Normal,Rare,30,15300,3400,190,3,12,1006,Single,3.4,0.9,7.87,570,Angel,Against angel:Freeze(40% chance to freeze for 2.0s)
https://onestoppress.com/images/460-2_square.png ,Heroic Spirit Rider Cat,Evolved,Rare,30,15300,3400,190,3,12,1006,Single,3.4,0.9,7.87,570,Angel,Against angel:Freeze(40% chance to freeze for 2.0s)
https://onestoppress.com/images/461-1_square.png ,Kotomine & Gilgamesh Cats,Normal,Super Rare,30,20400,11220,300,4,8,2414,Area,4.63,2.2,16.53,1170,Black,Against black:Weaken(50% chance to weaken by 50% for 5.0s)General Abilities:Strengthen(attack power increases by 50% at 50% health)
https://onestoppress.com/images/461-2_square.png ,Gilgamesh & Kotomine Cats,Evolved,Super Rare,30,20400,11220,300,4,8,2414,Area,4.63,2.2,16.53,1170,Zombie,Against zombie:Weaken(50% chance to weaken by 50% for 5.0s)General Abilities:Strengthen(attack power increases by 50% at 50% health)Zombie Killer(Stops zombies from reviving)
https://onestoppress.com/images/462-1_square.png ,Legeluga,Normal,Legendary Rare,30,8500,2550,140,5,4,510,Single,5,0.23,324.53,4500,,
https://onestoppress.com/images/462-2_square.png ,Legelan Pasalan,Evolved,Legendary Rare,30,51000,42500,300,5,20,12138,Area,3.5,0.17,124.53,4500,,"Omni Strike(Effective range -700~300)Not affected by:Weaken,Freeze,Slow,Knockback,Warp,Wave"
https://onestoppress.com/images/463-1_square.png ,Filibuster Cat X,Normal,Special,30,27200,17000,575,1,7,884,Area,19.3,12,151.2,3750,White,Against white:Freeze(100% chance to freeze for 4.0s)Omni Strike(Effective range -500~575)
https://onestoppress.com/images/463-2_square.png ,Filibuster Cat Y,Evolved,Special,30,27200,17000,575,1,7,884,Area,19.3,12,151.2,3750,White,Against white:Freeze(100% chance to freeze for 4.0s)Omni Strike(Effective range -500~575)
https://onestoppress.com/images/463-3_square.png ,Metafilibuster,TRUE,Special,30,34000,34000,575,1,7,2298,Area,14.87,12,151.2,3750,"Relic, White","Against relic, white:Freeze(100% chance to freeze for 4.0s)Omni Strike(Effective range -500~575)Not affected by:Surge,Curse"
https://onestoppress.com/images/464-1_square.png ,Mighty Kristul Muu,Normal,Legendary Rare,30,153000,30600,400,1,1,6378,Area,4.8,1.7,174.53,4650,Zombie,Against zombie:Resistant(only takes 0.25x damage)Insane Damage(inflicts 5.0x damage)General Abilities:Zombie Killer(Stops zombies from reviving)Wave Shield(Protects units behind them from shockwaves)Omni Strike(Effective range -450~400)
https://onestoppress.com/images/464-2_square.png ,Doom Engine Pandora,Evolved,Legendary Rare,30,153000,30600,400,1,1,6378,Area,4.8,1.7,174.53,4650,Zombie,Against zombie:Resistant(only takes 0.25x damage)Insane Damage(inflicts 5.0x damage)General Abilities:Zombie Killer(Stops zombies from reviving)Wave Shield(Protects units behind them from shockwaves)Omni Strike(Effective range -450~400)
https://onestoppress.com/images/465-1_square.png ,Dogumaru,Normal,Special,30,61200,35700,350,2,15,4726,Area,7.57,3.4,104.53,3900,White,"Against white:Resistant(only takes 0.25x damage)Not affected by:Curse,Warp"
https://onestoppress.com/images/465-2_square.png ,Doguemon,Evolved,Special,30,81600,40800,350,2,15,5386,Area,7.57,3.4,104.53,3900,White,"Against white:Resistant(only takes 0.25x damage)Not affected by:Curse,Warp"
https://onestoppress.com/images/465-3_square.png ,Reborn Warrior Doguemon,TRUE,Special,30,98600,40800,350,2,15,5386,Area,7.57,3.4,71.2,3900,"Relic, White","Against relic, white:Resistant(only takes 0.25x damage)General Abilities:Colossus Slayer(inflicts 1.6x damage, takes only 0.7x damage)Behemoth Slayer(inflicts 2.5x damage, takes only 0.6x damage, 5% chance to dodge for 1.0s)Not affected by:Curse,Warp"
https://onestoppress.com/images/467-1_square.png ,Black Zeus,Normal,Legendary Rare,30,61200,34000,455,3,10,3590,Area,9.5,3.87,151.2,4950,White,Against white:Insane Damage(inflicts 5.0x damage)General Abilities:Long Distance(Effective range 300~700)Not affected by:Weaken
https://onestoppress.com/images/467-2_square.png ,Dark Lord Zeus,Evolved,Legendary Rare,30,76500,42500,455,3,10,4474,Area,9.5,3.87,151.2,4950,White,Against white:Insane Damage(inflicts 5.0x damage)General Abilities:Long Distance(Effective range 300~700)Not affected by:Weaken
